Battery1,Battery2,Date,Prec,RDC2,RDC20,RDC8,Salt2,Salt20,Salt8,SoilMois2,SoilMois20,Soil8,SNWD,SoilTemp2,SoilTemp20,SoilTemp8,TempAvg,TempMax,TempMin,TempObs,Time,WTEQ
12.7,,12/19/15,8,9.71,42.44,18.2,0.2,0.1,0.1,15.8,40.7,30.3,9,2.8,4.5,3.7,5.3,9,1.6,2.1,,2.3
12.63,,12/20/15,8.3,9.89,42.48,18.01,0.1,0.1,0.1,16.2,40.7,30.1,12,2.8,4.5,3.7,-0.7,3.6,-8.1,-8,,2.5
12.66,,12/21/15,8.3,9.95,42.5,17.83,0.1,0.1,0.1,16.3,40.7,29.9,12,2.8,4.5,3.7,-1.6,4.3,-9.4,1.5,,2.5
12.57,,12/22/15,10.8,15.94,42.71,40.42,0.1,0.1,0.1,27.2,40.7,40.6,8,2.6,4.4,3.4,3,5,1.4,2.8,,2.8
12.71,,12/23/15,12,21.58,42.69,41.28,0.1,0.1,0.1,33.9,40.7,40.7,6,2.4,4,2.9,5,8.5,1.8,2.4,,2.1
12.65,,12/24/15,12,16.07,42.66,41.88,0.1,0.1,0.1,27.4,40.7,40.7,6,2.5,4,3.1,-0.9,2.6,-7.7,-4.2,,1.9
12.52,,12/25/15,12.9,14.09,42.67,42.35,0.1,0.1,0.1,24.3,40.7,40.7,18,2.5,4,3.1,-4.3,-2.3,-8.3,-7.6,,2.7
12.67,,12/26/15,12.9,13.11,42.61,43.02,0.1,0.1,0.1,22.6,40.7,40.7,15,2.5,4,3.2,-5.9,-0.8,-13,-6.1,,2.7
12.63,,12/27/15,12.9,12.41,42.5,39.04,0.1,0.1,0.1,21.3,40.7,40.6,14,2.5,4,3.2,-6.3,0.4,-11.7,-11,,2.7
12.61,,12/28/15,12.9,12.08,42.56,34,0.1,0.1,0.1,20.7,40.7,40,12,2.5,4,3.2,-3.6,3.8,-11.7,-1.2,,2.7
12.65,,12/29/15,12.9,11.71,42.5,28.37,0.1,0.1,0.1,20,40.7,38.4,11,2.5,4,3.2,-2,-0.3,-3.7,-3.6,,2.7
12.63,,12/30/15,12.9,11.25,42.61,25.5,0.1,0.1,0.1,19,40.7,36.9,11,2.5,4,3.2,-4,1.5,-9.3,-9.3,,2.7
12.63,,12/31/15,12.9,11.07,42.47,23.87,0.2,0.1,0.1,18.7,40.7,35.8,11,2.5,4,3.2,-2.6,3.9,-10,-9.3,,2.7
12.59,,1/1/16,12.9,10.77,42.58,22.09,0.2,0.1,0.1,18,40.7,34.4,11,2.4,4,3.2,-7.8,-2,-13.2,-12.2,,2.7
12.55,,1/2/16,12.9,10.88,42.66,21.06,0.1,0.1,0.1,18.3,40.7,33.5,11,2.4,4,3.2,-10.8,-4.1,-16.4,-14.6,,2.7
12.63,,1/3/16,13,10.55,42.58,20.25,0.2,0.1,0.1,17.6,40.7,32.6,11,2.3,4,3.2,-1,7.7,-15,0.1,,2.8
12.6,,1/4/16,13,10.79,42.57,19.84,0.1,0.1,0.1,18.1,40.7,32.2,11,2.3,3.9,3.1,2.6,6.6,-1.3,-1.3,,2.8
12.61,,1/5/16,13,10.62,42.57,19.6,0.1,0.1,0.1,17.7,40.7,31.9,10,2.3,3.9,3.1,1.1,6.3,-3.7,1.2,,2.8
12.56,,1/6/16,13.3,10.58,42.62,19.64,0.1,0.1,0.1,17.6,40.7,32,12,2.3,3.9,3.1,1.3,4.7,-3.4,-2.6,,3.1
12.59,,1/7/16,13.4,10.6,42.54,19.46,0.1,0.1,0.1,17.7,40.7,31.8,13,2.3,3.9,3.1,-1.3,3.2,-4.9,-2.4,,3.2
12.65,,1/8/16,13.4,10.92,42.62,19.2,0.1,0.1,0.1,18.3,40.7,31.5,12,2.3,3.9,3.1,-3,3.1,-7.5,-6,,3.2
12.62,,1/9/16,13.4,10.74,42.68,19.09,0.1,0.1,0.1,18,40.7,31.4,12,2.3,3.9,3.1,-4,1.8,-9.3,-3.7,,3.2
12.63,,1/10/16,13.5,10.65,42.51,18.7,0.1,0.1,0.1,17.8,40.7,30.9,12,2.3,3.9,3.1,0,5.8,-3.8,-1.5,,3.3
12.63,,1/11/16,13.5,10.52,42.54,18.64,0.1,0.1,0.1,17.5,40.7,30.8,13,2.3,3.9,3.1,-1.8,3.6,-8,-8,,3.3
12.63,,1/12/16,13.5,10.47,42.64,18.38,0.1,0.1,0.1,17.4,40.7,30.5,12,2.3,3.9,3.1,-2.9,5.7,-8.6,-5.2,,3.2
12.64,,1/13/16,13.5,10.66,42.56,18.54,0.1,0.1,0.1,17.8,40.7,30.7,12,2.3,3.8,3.1,0,7.5,-6.9,4.9,,3.2
12.56,,1/14/16,14,10.36,42.55,18.42,0.2,0.1,0.1,17.2,40.7,30.6,16,2.2,3.8,3,1.7,6.5,-2.3,-1.2,,3.7
12.61,,1/15/16,14.6,10.45,42.69,18.5,0.1,0.1,0.1,17.3,40.7,30.7,18,2.2,3.8,3,-0.4,7.5,-6.9,0.8,,4.3
12.66,,1/16/16,14.9,10.53,42.64,18.58,0.1,0.1,0.1,17.5,40.7,30.8,20,2.2,3.8,3,0,4.6,-5.2,0.9,,4.6
12.62,,1/17/16,15.2,10.53,42.44,20.42,0.2,0.1,0.1,17.5,40.7,32.8,17,2.2,3.7,3,3,8.8,-2.5,-1,,4.7
12.61,,1/18/16,15.2,10.75,42.43,21.08,0.1,0.1,0.1,18,40.7,33.5,15,2.2,3.7,2.9,3.3,8.5,-3.3,3.2,,4.7
12.64,,1/19/16,15.6,10.74,42.59,21.83,0.1,0.1,0.1,17.9,40.7,34.2,16,2.1,3.7,2.9,2.2,6.1,0,1,,5
12.49,,1/20/16,16.4,11.81,42.62,41.99,0.1,0.1,0.1,20.1,40.7,40.7,16,2,3.4,2.5,3.4,5.9,0.6,4.1,,5.1
12.66,,1/21/16,16.5,17.35,39.53,40.26,-0.2,-0.2,-0.2,19.2,40.6,40.6,14,2.3,3.9,3,2,6.2,-2.6,-1.6,,5.2
12.68,,1/22/16,16.5,17.36,39.08,39.76,-0.2,-0.3,-0.2,19.2,40.6,40.6,14,2.4,3.9,3.1,2.8,12.1,-3,6.7,,5.2
12.53,,1/23/16,17.5,18.07,40.64,41.61,-0.1,-0.2,-0.2,20.1,40.6,40.7,14,2.4,3.8,3,4.6,8,2.2,4,,5.2
12.69,,1/24/16,17.7,18.58,39.26,40.54,-0.2,-0.3,-0.2,21,40.6,40.6,13,2.3,3.7,2.9,1.5,4.5,-1.3,-0.4,,5.3
12.66,,1/25/16,17.9,18.09,39.56,41.09,-0.2,-0.2,-0.2,20.1,40.6,40.7,13,2.2,3.7,2.8,-0.1,5.4,-5.5,-0.4,,5.3
12.63,,1/26/16,17.9,12.11,42.54,44.38,0.1,0.1,0.1,20.7,40.7,40.8,14,1.7,3.2,2.3,-0.8,4.4,-4.7,-4.4,,5.3
12.64,,1/27/16,17.9,11.65,42.68,44.16,0.1,0.1,0.1,19.8,40.7,40.8,14,1.8,3.2,2.4,-1.3,6.2,-6.6,-2.6,,5.3
12.64,,1/28/16,17.9,11.51,42.62,32.56,0.1,0.1,0.1,19.5,40.7,39.7,14,1.8,3.2,2.4,0.2,8.8,-3.4,-3.2,,5.3
12.64,,1/29/16,17.9,11.35,42.62,28.24,0.2,0.1,0.1,19.2,40.7,38.3,14,1.8,3.2,2.5,1,11,-4.8,2.6,,5.3
12.59,,1/30/16,19.7,40.85,42.68,38.91,0.1,0.1,0.1,40.6,40.7,40.6,10,2,3.2,2.5,6,10.2,2.2,5.9,,4.8
12.63,,1/31/16,20.5,20.27,42.84,39.57,0.1,0.1,0.1,32.6,40.7,40.6,13,1.6,3,2.2,1.1,6.1,-1.3,-0.8,,5.1
12.47,,2/1/16,21.3,16.58,42.92,39.98,0.1,0.1,0.1,28.1,40.7,40.6,19,1.6,2.9,2.1,-2.3,0.1,-4,-3.7,,5.4
12.63,,2/2/16,21.3,14.86,42.81,40.59,0.1,0.1,0.1,25.5,40.7,40.6,17,1.6,2.9,2.2,-6.1,-1.1,-12.2,-8.9,,5.4
12.61,,2/3/16,21.3,14.06,42.98,40.92,0.1,0.1,0.1,24.2,40.7,40.7,16,1.6,3,2.2,-4.3,0.9,-9.6,-7.9,,5.3
12.66,,2/4/16,21.3,13.26,42.71,41.38,0.1,0.1,0.1,22.8,40.7,40.7,15,1.6,3,2.3,-2.1,5.2,-10.9,1.2,,5.2
12.65,,2/5/16,21.3,12.87,42.68,40.79,0.1,0.1,0.1,22.1,40.7,40.6,15,1.7,3,2.3,-0.9,5.6,-5.7,-4.9,,5.2
12.64,,2/6/16,21.3,12.41,42.6,34.5,0.1,0.1,0.1,21.3,40.7,40.1,15,1.7,3,2.3,-1.5,6.5,-7.1,-3.4,,5.2
12.64,,2/7/16,21.3,12.29,42.79,31.68,0.1,0.1,0.1,21,40.7,39.5,14,1.7,3,2.3,0,7.2,-5.4,-2.2,,5.2
12.65,,2/8/16,21.3,12.04,42.6,29.18,0.1,0.1,0.1,20.5,40.7,38.7,13,1.7,3,2.3,2.3,10.7,-3.8,0.9,,5.2
12.64,,2/9/16,21.3,12.12,42.6,29.28,0.1,0.1,0.1,20.7,40.7,38.8,13,1.6,3,2.3,2.5,10.7,-2.2,-1.5,,5.2
12.64,,2/10/16,21.3,12.17,42.68,28.41,0.1,0.1,0.1,20.8,40.7,38.4,12,1.7,3,2.3,1.4,9.2,-4,-0.6,,5.2
12.64,,2/11/16,21.3,11.83,42.68,27.31,0.1,0.1,0.1,20.2,40.7,37.9,12,1.7,3,2.3,2,11.8,-3.2,-1.4,,5.2
12.64,,2/12/16,21.3,12.21,42.57,27.97,0.1,0.1,0.1,20.9,40.7,38.2,11,1.7,3,2.3,2.2,10.2,-2.3,-0.8,,5.1
12.63,,2/13/16,21.3,12.09,42.54,28.81,0.1,0.1,0.1,20.7,40.7,38.6,11,1.7,3,2.3,2.5,10.3,-2.1,-1.1,,5
12.63,,2/14/16,21.3,12.18,42.46,28.53,0.1,0.1,0.1,20.8,40.7,38.5,11,1.6,3,2.3,2.1,11,-3.3,0.9,,4.9
12.62,,2/15/16,21.3,12.45,42.73,31.31,0.1,0.1,0.1,21.3,40.7,39.4,10,1.6,2.9,2.3,4.1,12.6,-1.6,0.5,,4.8
12.63,,2/16/16,21.3,12.68,42.87,39.32,0.1,0.1,0.1,21.8,40.7,40.6,9,1.6,2.9,2.2,3,12.1,-1.3,-1.3,,4.7
12.63,,2/17/16,21.4,12.84,42.95,39.86,0.1,0.1,0.1,22.1,40.7,40.6,9,1.6,2.9,2.2,2.5,11.2,-2.7,0,,4.4
12.58,,2/18/16,22,14.04,42.85,40.21,0.1,0.1,0.1,24.2,40.7,40.6,10,1.6,2.8,2.1,6,12.1,-0.7,-0.6,,4
12.61,,2/19/16,22.9,13.49,42.78,40.85,0.1,0.1,0.1,23.2,40.7,40.6,20,1.4,2.7,1.9,-0.4,2.7,-2.4,-1.6,,4.9
12.64,,2/20/16,22.9,12.96,42.65,41.57,0.1,0.1,0.1,22.3,40.7,40.7,16,1.5,2.7,2,3.4,7.3,-3.4,4.2,,4.8
12.64,,2/21/16,22.9,12.76,42.74,41.29,0.1,0.1,0.1,21.9,40.7,40.7,14,1.5,2.8,2.1,2.1,7.8,-4,-2.1,,4.7
12.62,,2/22/16,22.9,12.64,42.57,35.73,0.1,0.1,0.1,21.7,40.7,40.3,12,1.5,2.8,2.1,1.7,12.4,-5.3,3.3,,4.6
12.62,,2/23/16,22.9,12.74,42.55,35.22,0.1,0.1,0.1,21.9,40.7,40.2,12,1.5,2.8,2.1,1.4,9.9,-4.2,-2.8,,4.5
12.63,,2/24/16,22.9,12.67,42.55,34.38,0.1,0.1,0.1,21.7,40.7,40.1,11,1.5,2.8,2.1,1.2,8.2,-4.5,-0.2,,4.4
12.63,,2/25/16,22.9,12.67,42.71,36.22,0.1,0.1,0.1,21.7,40.7,40.3,9,1.5,2.8,2.1,3.1,11.2,-2.5,-1,,4.3
12.63,,2/26/16,22.9,13.12,42.93,41.99,0.1,0.1,0.1,22.6,40.7,40.7,9,1.5,2.8,2.1,2.8,11.5,-2.7,-0.5,,4.1
12.63,,2/27/16,22.9,13.24,42.87,42.2,0.1,0.1,0.1,22.8,40.7,40.7,8,1.5,2.8,2.1,6.1,15.5,-1.4,7.6,,3.8
12.64,,2/28/16,22.9,13.53,42.76,42.67,0.1,0.1,0.1,23.3,40.7,40.7,7,1.5,2.7,2,7.1,13.6,0.1,0.5,,3.5
12.62,,2/29/16,22.9,13.49,42.68,43.12,0.1,0.1,0.1,23.2,40.7,40.7,6,1.4,2.7,2,4.8,13.4,-0.8,0.3,,3.1
12.62,,3/1/16,22.9,13.56,42.75,43.4,0.1,0.1,0.1,23.3,40.7,40.7,5,1.4,2.7,2,5.2,12.6,-2.3,2.3,,2.6
12.63,,3/2/16,22.9,14.27,42.83,43.65,0.1,0.1,0.1,24.5,40.7,40.8,3,1.4,2.6,1.9,6.9,12.9,-0.3,8.2,,1.7
12.64,,3/3/16,22.9,14.17,42.75,43.87,0.1,0.1,0.1,24.4,40.7,40.8,2,1.4,2.6,1.9,8.4,14.7,0.3,9.2,,0.9
12.63,,3/4/16,22.9,14.48,42.86,44.12,0.1,0.1,0.1,24.9,40.7,40.8,0,1.4,2.6,1.9,8.9,13.1,5.3,5.8,,0
12.57,,3/5/16,23.7,16.61,42.86,44.27,0.1,0.1,0.1,28.1,40.7,40.8,0,1.4,2.6,2,5.3,11.7,1.9,4.2,,0
12.59,,3/6/16,24.7,23.31,42.85,44.3,0.1,0.1,0.1,35.3,40.7,40.8,0,1.4,2.6,2,5.1,10,1.6,1.6,,0
12.62,,3/7/16,25.7,18.15,42.8,44.31,0.1,0.1,0.1,30.2,40.7,40.8,2,1.3,2.6,1.8,0.8,4.3,-1.9,0.9,,0.2
12.59,,3/8/16,25.8,16.05,42.72,44.52,0.1,0.1,0.1,27.3,40.7,40.8,1,1.4,2.6,1.9,0.8,3,-1.5,-0.1,,0.1
12.64,,3/9/16,25.8,15.48,42.75,44.5,0.1,0.1,0.1,26.5,40.7,40.8,0,1.4,2.6,2,0.9,7.3,-5.2,-0.7,,0
12.65,,3/10/16,25.8,16.52,42.86,44.76,0.1,0.1,0.1,28,40.7,40.8,0,1.6,2.7,2.1,6,11.3,-0.9,8.8,,0
12.64,,3/11/16,25.9,15.99,42.86,44.76,0.1,0.1,0.1,27.3,40.7,40.8,0,2.3,2.7,2.2,7.7,10.1,5.2,7.1,,0
12.6,,3/12/16,26,14.98,42.77,44.74,0.1,0.1,0.1,25.8,40.7,40.8,0,2.7,2.8,2.7,4.1,8,0.1,0.8,,0
12.61,,3/13/16,26.3,14.47,42.74,44.87,0.1,0.1,0.1,24.9,40.7,40.8,0,2.6,3,2.8,2.5,6.2,0.2,2.1,,0
12.48,,3/14/16,27.7,15.35,42.81,44.87,0.1,0.1,0.1,26.3,40.7,40.8,4,2.2,3.1,2.7,1.8,3.8,1,3.5,,1.2
12.64,,3/15/16,27.7,15.99,42.91,45.11,0.1,0.1,0.1,27.3,40.7,40.8,2,2.1,3.1,2.6,3.6,8.9,-2.6,-2.6,,0.7
12.63,,3/16/16,27.7,15.8,42.79,45.15,0.1,0.1,0.1,27,40.7,40.8,0,1.9,3,2.4,1.9,9.3,-4.1,-1.3,,0
12.61,,3/17/16,27.7,15.78,42.9,45.31,0.1,0.1,0.1,26.9,40.7,40.8,0,1.6,3,2.3,2.4,10,-3.1,-0.7,,0
12.62,,3/18/16,27.7,15.18,42.67,45.3,0.1,0.1,0.1,26,40.7,40.8,0,1.7,2.9,2.2,3.6,11.7,-2.1,0.2,,0
12.63,,3/19/16,27.7,14.12,42.82,45.37,0.1,0.1,0.1,24.4,40.7,40.8,0,2.8,3,2.7,4.9,15.4,-1.6,0.8,,0
12.64,,3/20/16,27.8,13.49,42.56,45.15,0.1,0.1,0.1,23.3,40.7,40.8,0,3.4,3.2,3.1,6,15.5,-1.4,5.6,,0
12.6,,3/21/16,28.1,14.08,42.7,44.81,0.1,0.1,0.1,24.4,40.7,40.8,0,4.1,3.4,3.6,7.5,13.1,3.7,5.7,,0
12.59,,3/22/16,28.9,14.48,42.71,45.14,0.1,0.1,0.1,25,40.7,40.8,3,3.9,3.7,3.9,3,6.2,-1.8,-1.8,,0.4
12.6,,3/23/16,29,13.69,42.72,45.19,0.1,0.1,0.1,23.6,40.7,40.8,0,3,3.8,3.6,0.1,4.7,-3.9,-2.9,,0
12.62,,3/24/16,29,13.56,42.65,45.38,0.1,0.1,0.1,23.4,40.7,40.8,0,2.5,3.7,3.2,0.5,6.9,-5.1,-1.2,,0
12.63,,3/25/16,29,13.44,42.82,45.53,0.1,0.1,0.1,23.2,40.7,40.8,0,2.6,3.5,3,4.1,12.3,-2.5,-1.1,,0
12.61,,3/26/16,29,12.69,42.47,45.7,0.1,0.1,0.1,21.9,40.7,40.9,0,3.1,3.5,3.2,4.2,13.2,-2.2,-0.5,,0
12.63,,3/27/16,29,12.1,42.56,44.9,0.1,0.1,0.1,20.8,40.7,40.8,0,3.4,3.6,3.4,3.9,11.2,-2.9,3.1,,0
12.63,,3/28/16,29,11.94,42.49,34.87,0.1,0.1,0.1,20.5,40.7,40.2,0,4,3.7,3.8,6.4,13.3,0,4.1,,0
12.59,,3/29/16,29.2,11.63,42.62,29.38,0.1,0.1,0.1,19.8,40.7,38.8,0,2.7,3.9,3.7,1,4.2,-1.9,-0.2,,0
12.62,,3/30/16,29.2,11.51,42.61,27.82,0.1,0.1,0.1,19.6,40.7,38.2,0,3,3.9,3.5,0.3,3.5,-2.2,0.9,,0
12.63,,3/31/16,29.2,11.49,42.67,26.6,0.1,0.1,0.1,19.6,40.7,37.6,0,3.5,3.8,3.7,3.2,7.2,-1.5,0.4,,0
12.61,,4/1/16,29.2,11.28,42.51,25.38,0.1,0.1,0.1,19.1,40.7,36.9,0,3.6,3.9,3.8,4.1,11.9,-2.9,0.5,,0
12.59,,4/2/16,29.2,11.13,42.5,24.58,0.1,0.1,0.1,18.9,40.7,36.4,0,4,4,4,5.6,14.1,-1.2,1.3,,0
12.63,,4/3/16,29.2,11.01,42.4,24.12,0.1,0.1,0.1,18.6,40.7,36,0,4.6,4.1,4.2,6.5,16.2,-0.8,1.7,,0
12.64,,4/4/16,29.2,11,42.39,23.16,0.1,0.1,0.1,18.7,40.7,35.3,0,5,4.2,4.5,6.7,16.1,-0.4,3,,0
12.61,,4/5/16,29.2,10.78,42.44,23.89,0.1,0.1,0.1,18.2,40.7,35.9,0,4.8,4.4,4.8,6.8,16.3,-0.2,-0.2,,0
12.61,,4/6/16,29.2,10.67,42.42,23.24,0.1,0.1,0.1,17.9,40.7,35.4,0,4.6,4.6,4.8,5.5,13.2,-1.9,1.2,,0
12.62,,4/7/16,29.2,10.53,42.54,22.83,0.1,0.1,0.1,17.7,40.7,35.1,0,4.8,4.6,4.8,6.8,15.6,-1.6,2,,0
12.64,,4/8/16,29.2,10.61,42.41,22.56,0.1,0.1,0.1,17.9,40.7,34.9,0,5.7,4.7,5,8.4,16.7,-0.3,5.4,,0
12.63,,4/9/16,29.2,10.47,42.32,22.55,0.1,0.1,0.1,17.6,40.7,34.9,0,6.1,4.8,5.3,8.2,15.3,2.1,4.9,,0
12.48,,4/10/16,30,11.73,42.62,39.83,0.1,0.1,0.1,20.1,40.7,40.6,0,5.6,5.1,5.5,5.3,8.4,2.6,3.1,,0
12.64,,4/11/16,30,11.6,42.44,41.42,0.1,0.1,0.1,19.9,40.7,40.7,0,6.1,5.2,5.7,5.3,8.6,2.9,5,,0
12.64,,4/12/16,30,11.44,42.38,36.15,0.1,0.1,0.1,19.6,40.7,40.4,0,6.6,5.3,5.9,7.2,12.2,2.4,2.4,,0
12.63,,4/13/16,30,11.16,42.23,28.81,0.1,0.1,0.1,19,40.7,38.7,0,6.3,5.4,5.9,7,13.8,0.1,6.7,,0
12.62,,4/14/16,30,10.9,42.17,26.63,0.1,0.1,0.1,18.5,40.7,37.7,0,5.8,5.5,6,7.2,12,3.2,4.5,,0
12.62,,4/15/16,30.1,11.08,42.21,27.28,0.1,0.1,0.1,18.8,40.7,38,0,5,5.6,5.7,3.5,8,-1.3,-1.3,,0
12.61,,4/16/16,30.1,10.85,42.09,25.91,0.1,0.1,0.1,18.3,40.7,37.2,0,5,5.5,5.5,3.9,9,-2.6,4.9,,0
12.61,,4/17/16,30.1,10.71,42.48,24.69,0.1,0.1,0.1,18,40.7,36.5,0,4.9,5.5,5.4,5.3,12.8,-2.2,-0.1,,0
12.61,,4/18/16,30.1,10.42,42.3,23.63,0.1,0.1,0.1,17.4,40.7,35.7,0,5.1,5.5,5.4,6.4,16.3,-2.5,0.7,,0
12.63,,4/19/16,30.1,10.21,42.46,23.19,0.1,0.1,0.1,17,40.7,35.4,0,5.6,5.5,5.5,7.5,18.3,-1.5,2.7,,0
12.64,,4/20/16,30.1,10.09,42.39,22.87,0.1,0.1,0.1,16.8,40.7,35.2,0,6.3,5.5,5.8,8.2,18.3,0.4,4.1,,0
12.63,,4/21/16,30.1,9.79,42.3,22.67,0.1,0.1,0.1,16.1,40.7,35,0,6.4,-99.9,6,8.9,18.2,0.1,4.5,,0
12.62,,4/22/16,30.2,9.59,42.25,22.36,0.1,0.1,0.1,15.7,40.7,34.8,0,6.7,-99.9,6.2,9.5,17.6,1.7,8.1,,0
12.47,,4/23/16,31.2,10.27,42.61,32.27,0.1,0.1,0.1,17.1,40.7,39.7,2,5.5,-99.9,6,3.4,8.5,-1.2,-0.3,,0.5
12.64,,4/24/16,31.2,11.26,42.88,38.74,0.1,0.1,0.1,19.2,40.7,40.6,0,5,-99.9,5.6,2.9,9.7,-4.3,0.4,,0
12.64,,4/25/16,31.2,10.93,42.75,39.58,0.1,0.1,0.1,18.5,40.7,40.6,0,5.6,-99.9,5.6,4.1,11.7,-0.3,-0.3,,0
12.63,,4/26/16,31.3,10.99,42.89,39.97,0.1,0.1,0.1,18.6,40.7,40.6,0,4.9,-99.9,5.4,1.4,5.3,-2.1,-0.5,,0
12.63,,4/27/16,31.4,10.68,42.93,32.14,0.1,0.1,0.1,18,40.8,39.7,0,5.6,-99.9,5.4,4.3,11.8,-2.5,2,,0
12.49,,4/28/16,31.9,11.37,42.73,31.75,0.1,0.1,0.1,19.4,40.7,39.6,0,5.3,-99.9,5.5,2.5,8.8,-0.3,1.2,,0
12.63,,4/29/16,31.9,11.92,43.13,38.6,0.1,0.1,0.1,20.5,40.8,40.6,0,5.4,-99.9,5.6,4.2,9.7,0.1,0.3,,0
12.63,,4/30/16,32.1,11.66,42.87,39.44,0.1,0.1,0.1,20,40.8,40.6,0,5.9,-99.9,5.7,5.6,13.6,-0.8,2.3,,0
12.62,,5/1/16,32.1,12.54,43.05,40.28,0.1,0.1,0.1,20.9,40.8,40.6,0,5.6,-99.9,5.8,4,8.5,0.7,1.1,,0
12.63,,5/2/16,32.1,11.83,43.05,32.76,0.1,0.1,0.1,20.3,40.8,39.8,0,5.8,-99.9,5.8,5.9,11.9,-0.3,1.8,,0
12.63,,5/3/16,32.2,11.25,42.98,28.51,0.1,0.1,0.1,19.2,40.8,38.5,0,6,-99.9,6,6.2,14.1,-0.6,2.5,,0
12.63,,5/4/16,32.2,11.11,43,26.51,0.1,0.1,0.1,19,40.8,37.6,0,6.7,-99.9,6.1,7.5,14.2,0.1,4.3,,0
12.64,,5/5/16,32.2,10.88,43.21,25.59,0.1,0.1,0.1,18.5,40.8,37.1,0,7.1,-99.9,6.4,9,17.3,3.1,6.2,,0
12.57,,5/6/16,32.6,12.41,43.58,37.85,0.1,0.1,0.1,21.5,40.8,40.5,0,6.8,-99.9,6.6,6.3,10.6,2.8,3.2,,0
12.65,,5/7/16,33.1,12.77,43.62,39.24,0.1,0.1,0.1,22.2,40.8,40.6,0,7.5,-99.9,7,6,11.2,1.6,5,,0
12.61,,5/8/16,33.3,13.37,43.57,40.17,0.1,0.1,0.1,23.3,40.8,40.6,0,7.7,-99.9,7.3,6.2,9.4,3.8,4.1,,0
12.65,,5/9/16,33.3,12.55,43.27,40.22,0.1,0.1,0.1,21.9,40.8,40.6,0,8,-99.9,7.5,8.6,15.6,3.3,3.4,,0
12.63,,5/10/16,33.3,12.1,43.25,30.99,0.1,0.1,0.1,21,40.8,39.4,0,7.9,-99.9,7.6,8.4,16.4,1.9,2.7,,0
12.63,,5/11/16,33.3,11.53,43.14,27,0.1,0.1,0.1,19.9,40.8,37.9,0,7.5,-99.9,7.5,7.5,14.8,0.9,2.1,,0
12.64,,5/12/16,33.3,11.02,43.27,25.27,0.1,0.1,0.1,18.8,40.8,36.9,0,7.7,-99.9,7.5,8.3,16.6,-1.2,5,,0
12.63,,5/13/16,33.3,10.42,43.17,23.9,0.1,0.1,0.1,17.6,40.8,36,0,8.5,-99.9,7.8,11.3,21.3,2.9,6.1,,0
12.64,,5/14/16,33.3,10.1,43.29,23.52,0.1,0.1,0.1,16.9,40.8,35.8,0,8.9,-99.9,8,12.3,22.5,3.4,11.5,,0
12.6,,5/15/16,33.3,9.75,43.42,22.69,0.1,0.1,0.1,16.1,40.8,35.1,0,8.4,-99.9,8.2,10.5,15.3,1.6,1.6,,0
12.63,,5/16/16,33.4,9.46,43.26,22.79,0.1,0.1,0.1,15.5,40.8,35.2,0,8.6,-99.9,8.1,7,15.6,-0.6,4.6,,0
12.62,,5/17/16,33.4,9.51,43.48,22.58,0.1,0.1,0.1,15.6,40.8,35,0,8.8,-99.9,8.2,8.3,13.5,1.5,6.9,,0
12.61,,5/18/16,33.4,9.15,43.21,22.32,0.1,0.1,0.1,14.8,40.8,34.8,0,8.8,-99.9,8.5,10,16,4,4.1,,0
12.63,,5/19/16,33.4,8.91,43.28,22.03,0.1,0.1,0.1,14.2,40.8,34.6,0,9.1,-99.9,8.5,10.7,19.5,2,7,,0
12.62,,5/20/16,33.4,8.58,43.13,21.55,0.1,0.1,0.1,13.4,40.8,34.1,0,9,-99.9,8.6,12.4,16.9,6.5,8.1,,0
12.61,,5/21/16,33.5,8.58,43.22,21.47,0.1,0.1,0.1,13.4,40.8,34.1,0,8.1,-99.9,8.4,4.5,8.3,0.3,1.7,,0
12.61,,5/22/16,33.5,8.7,43.31,21.74,0.1,0.1,0.1,13.6,40.8,34.3,0,7.4,-99.9,8.1,3.1,9.1,-1.9,-1.7,,0
12.62,,5/23/16,33.5,8.34,43.27,21.73,0.2,0.1,0.1,12.8,40.8,34.3,0,7.1,-99.9,7.7,4.4,11.5,-3.1,-0.9,,0
12.59,,5/24/16,33.6,8.75,43.45,21.78,0.1,0.1,0.1,13.8,40.8,34.3,0,7.7,-99.9,7.6,4.9,11.2,-2.3,4.7,,0
12.61,,5/25/16,34.1,11.62,43.21,33.02,0.1,0.1,0.1,20,40.8,39.9,0,7.6,-99.9,7.6,5.2,10.1,1.1,1.1,,0
12.63,,5/26/16,34.2,10.8,43.24,28.6,0.1,0.1,0.1,18.4,40.8,38.6,0,8.3,-99.9,7.9,6.7,12.8,0.2,4.9,,0
12.62,,5/27/16,34.2,10.03,43.36,25.63,0.1,0.1,0.1,16.7,40.8,37.2,0,8.4,-99.9,8.1,7.8,14.3,0.8,3.4,,0
12.61,,5/28/16,34.2,9.34,43.39,23.69,0.1,0.1,0.1,15.2,40.8,35.9,0,8.5,-99.9,8.3,9,17.6,1.6,3.2,,0
12.65,,5/29/16,34.2,8.9,43.3,22.47,0.1,0.1,0.1,14.2,40.8,34.9,0,9.3,-99.9,8.5,10,17,1.8,5.3,,0
12.63,,5/30/16,34.2,8.33,43.07,21.9,0.1,0.1,0.1,12.8,40.8,34.5,0,9.2,-99.9,8.7,10.9,20.2,3.2,4.2,,0
